2.4721 	WARNING 	User requested fullscreen with size [1440  810], but screen is actually [1920, 1080]. Using actual size
9.8801 	EXP 	target: autoDraw = False
9.8801 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
10.3754 	EXP 	target: autoDraw = True
10.6645 	DATA 	Keypress: down
10.6657 	EXP 	New trial (rep=0, index=6): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_09.wav'), ('task_1_raw', 2), ('task_1_duration', 3), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
10.6708 	EXP 	target: autoDraw = False
10.6708 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
11.1669 	EXP 	target: autoDraw = True
11.4662 	DATA 	Keypress: down
11.4676 	EXP 	New trial (rep=0, index=7): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_12.wav'), ('task_1_raw', 2), ('task_1_duration', 3), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
11.4747 	EXP 	target: autoDraw = False
11.4747 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
11.9689 	EXP 	target: autoDraw = True
14.3133 	DATA 	Keypress: down
14.3141 	EXP 	New trial (rep=0, index=8): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_11.wav'), ('task_1_raw', 1), ('task_1_duration', 2), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
14.3197 	EXP 	target: autoDraw = False
14.3197 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
14.8156 	EXP 	target: autoDraw = True
16.9767 	DATA 	Keypress: down
16.9779 	EXP 	New trial (rep=0, index=9): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_08.wav'), ('task_1_raw', 1), ('task_1_duration', 2), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
16.9843 	EXP 	target: autoDraw = False
16.9843 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
17.4797 	EXP 	target: autoDraw = True
19.7425 	DATA 	Keypress: down
19.7438 	EXP 	New trial (rep=0, index=10): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_17.wav'), ('task_1_raw', 1), ('task_1_duration', 2), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
19.7545 	EXP 	target: autoDraw = False
19.7545 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
20.2452 	EXP 	target: autoDraw = True
20.4887 	DATA 	Keypress: down
20.4892 	EXP 	New trial (rep=0, index=11): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_10.wav'), ('task_1_raw', 2), ('task_1_duration', 3), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
20.4944 	EXP 	target: autoDraw = False
20.4944 	EXP 	target: text = 'sounds/pepper_sydney/sentence_03.wav'
20.7193 	DATA 	Keypress: down
20.9903 	EXP 	target: autoDraw = True
21.1750 	DATA 	Keypress: down
21.1761 	EXP 	New trial (rep=0, index=12): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_04.wav'), ('task_1_raw', 1), ('task_1_duration', 2), ('task_2', 'sounds/pepper_sydney/sentence_01.wav'), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
21.1831 	EXP 	target: autoDraw = False
21.1831 	EXP 	target: text = 'sounds/pepper_sydney/sentence_01.wav'
21.4053 	DATA 	Keypress: down
21.6775 	EXP 	target: autoDraw = True
22.0770 	DATA 	Keypress: down
22.0783 	EXP 	New trial (rep=0, index=13): OrderedDict([('task_1', 'sounds/pepper_sydney/sentence_14.wav'), ('task_1_raw', 1), ('task_1_duration', 2), ('task_2', None), ('dummy', 'sounds/pepper_sydney/sentence_05.wav')])
22.0844 	EXP 	target: autoDraw = False
22.0844 	EXP 	target: text = 'sounds/pepper_sydney/sentence_01.wav'
22.5795 	EXP 	target: autoDraw = True
23.2939 	DATA 	Keypress: escape
23.3541 	EXP 	window1: mouseVisible = True
